startDateTime,endDateTime,windSpeedMean,windSpeedMinimum,windSpeedMaximum,windSpeedVariance,windSpeedNumPts,windSpeedExpUncert,windSpeedStdErMean,windSpeedFinalQF,windDirMean,windDirVariance,windDirNumPts,windDirExpUncert,windDirStdErMean,windDirFinalQF
"2020-09-30T14:00:00Z","2020-09-30T14:30:00Z",0.54,0.00,1.08,0.05,1800.00,0.02,0.01,0,282.93,2127.89,1800.00,0.07,0.03,0
"2020-09-30T14:30:00Z","2020-09-30T15:00:00Z",0.50,0.04,1.57,0.09,1800.00,0.03,0.01,0,128.43,4098.26,1800.00,0.07,0.03,1
"2020-09-30T15:00:00Z","2020-09-30T15:30:00Z",0.83,0.01,2.62,0.19,1800.00,0.05,0.01,0,129.95,2266.10,1800.00,0.07,0.02,0
"2020-09-30T15:30:00Z","2020-09-30T16:00:00Z",1.01,0.03,3.00,0.24,1800.00,0.06,0.01,0,138.09,3035.13,1800.00,0.07,0.02,1
"2020-09-30T16:00:00Z","2020-09-30T16:30:00Z",1.29,0.04,4.26,0.45,1800.00,0.09,0.02,0,154.07,2299.22,1800.00,0.07,0.02,0
"2020-09-30T16:30:00Z","2020-09-30T17:00:00Z",1.34,0.01,4.58,0.47,1796.00,0.09,0.02,0,139.85,2820.56,1796.00,0.07,0.02,0
"2020-09-30T17:00:00Z","2020-09-30T17:30:00Z",1.34,0.05,4.36,0.46,1800.00,0.09,0.02,0,153.97,2837.76,1800.00,0.07,0.02,0
"2020-09-30T17:30:00Z","2020-09-30T18:00:00Z",1.17,0.00,4.94,0.38,1800.00,0.10,0.01,0,162.26,4164.45,1800.00,0.07,0.03,0
"2020-09-30T18:00:00Z","2020-09-30T18:30:00Z",1.30,0.02,4.42,0.42,1800.00,0.09,0.02,0,123.99,3626.44,1800.00,0.07,0.03,1
"2020-09-30T18:30:00Z","2020-09-30T19:00:00Z",1.14,0.01,4.00,0.33,1800.00,0.08,0.01,0,151.25,4402.33,1800.00,0.07,0.03,1
"2020-09-30T19:00:00Z","2020-09-30T19:30:00Z",1.21,0.02,3.59,0.34,1800.00,0.07,0.01,0,137.49,3234.59,1800.00,0.07,0.03,1
"2020-09-30T19:30:00Z","2020-09-30T20:00:00Z",1.29,0.03,4.03,0.46,1800.00,0.08,0.02,0,148.05,3261.75,1800.00,0.07,0.02,0
"2020-09-30T20:00:00Z","2020-09-30T20:30:00Z",1.23,0.04,3.78,0.34,1800.00,0.08,0.01,0,142.36,2828.96,1800.00,0.07,0.02,0
"2020-09-30T20:30:00Z","2020-09-30T21:00:00Z",1.13,0.01,4.79,0.37,1796.00,0.10,0.01,0,167.41,3889.48,1796.00,0.07,0.03,0
"2020-09-30T21:00:00Z","2020-09-30T21:30:00Z",0.98,0.01,3.19,0.32,1800.00,0.06,0.01,0,138.81,2667.78,1800.00,0.07,0.02,0
"2020-09-30T21:30:00Z","2020-09-30T22:00:00Z",0.79,0.01,2.73,0.18,1800.00,0.06,0.01,0,137.87,2986.19,1800.00,0.07,0.02,1
"2020-09-30T22:00:00Z","2020-09-30T22:30:00Z",0.87,0.03,3.34,0.23,1800.00,0.07,0.01,0,145.33,2193.17,1800.00,0.07,0.02,0
"2020-09-30T22:30:00Z","2020-09-30T23:00:00Z",0.60,0.01,2.34,0.09,1800.00,0.05,0.01,0,181.13,2110.84,1800.00,0.07,0.02,0
"2020-09-30T23:00:00Z","2020-09-30T23:30:00Z",0.43,0.01,1.46,0.04,1800.00,0.03,0.00,0,192.49,1469.22,1800.00,0.07,0.02,0
"2020-09-30T23:30:00Z","2020-10-01T00:00:00Z",0.43,0.01,1.46,0.03,1800.00,0.03,0.00,0,203.18,825.27,1800.00,0.07,0.01,0
